POSTCODE,POSTCODE2,POSTCODE_PCDS,LAT,LONG,LEP1,LEP2,COUNTY_CODE,COUNTY_DIST_CODE,WARD_CODE
DL94XU,DL9  4XU,DL9 4XU,54.383056,-1.680911,E37000039,,E10000023,E07000166,E05006283
DL94XW,DL9  4XW,DL9 4XW,54.381761,-1.680537,E37000039,,E10000023,E07000166,E05006283
DL94XX,DL9  4XX,DL9 4XX,54.383901,-1.680705,E37000039,,E10000023,E07000166,E05006283
DL94YR,DL9  4YR,DL9 4YR,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL94YS,DL9  4YS,DL9 4YS,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL94YT,DL9  4YT,DL9 4YT,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL94YU,DL9  4YU,DL9 4YU,54.377164,-1.703403,E37000039,,E10000023,E07000166,E05006278
DL94YW,DL9  4YW,DL9 4YW,54.377164,-1.703403,E37000039,,E10000023,E07000166,E05006278
DL94YX,DL9  4YX,DL9 4YX,54.375368,-1.715177,E37000039,,E10000023,E07000166,E05006295
DL94YY,DL9  4YY,DL9 4YY,54.377164,-1.703403,E37000039,,E10000023,E07000166,E05006278
DL94YZ,DL9  4YZ,DL9 4YZ,54.377164,-1.703403,E37000039,,E10000023,E07000166,E05006278
HG44AA,HG4  4AA,HG4 4AA,54.255529,-1.657452,E37000039,,E10000023,E07000164,E05009687
HG44AB,HG4  4AB,HG4 4AB,54.254700,-1.667428,E37000039,,E10000023,E07000164,E05009687
HG44AD,HG4  4AD,HG4 4AD,54.260321,-1.667758,E37000039,,E10000023,E07000164,E05009687
HG44AE,HG4  4AE,HG4 4AE,54.260562,-1.677973,E37000039,,E10000023,E07000164,E05009687
HG44AF,HG4  4AF,HG4 4AF,54.256484,-1.656086,E37000039,,E10000023,E07000164,E05009687
HG44AG,HG4  4AG,HG4 4AG,54.262949,-1.663647,E37000039,,E10000023,E07000164,E05009687
HG44AH,HG4  4AH,HG4 4AH,54.265352,-1.639707,E37000039,,E10000023,E07000164,E05009687
HG44AJ,HG4  4AJ,HG4 4AJ,54.265007,-1.641522,E37000039,,E10000023,E07000164,E05009687
HG44AL,HG4  4AL,HG4 4AL,54.263823,-1.638760,E37000039,,E10000023,E07000164,E05009687
HG44AN,HG4  4AN,HG4 4AN,54.263481,-1.638380,E37000039,,E10000023,E07000164,E05009687
HG44AP,HG4  4AP,HG4 4AP,54.266428,-1.641225,E37000039,,E10000023,E07000164,E05009687
HG44AQ,HG4  4AQ,HG4 4AQ,54.261631,-1.652005,E37000039,,E10000023,E07000164,E05009687
HG44AR,HG4  4AR,HG4 4AR,54.267133,-1.639530,E37000039,,E10000023,E07000164,E05009687
HG44AS,HG4  4AS,HG4 4AS,54.269561,-1.639939,E37000039,,E10000023,E07000164,E05009687
HG44AT,HG4  4AT,HG4 4AT,54.268555,-1.656431,E37000039,,E10000023,E07000164,E05009687
HG44AU,HG4  4AU,HG4 4AU,54.268346,-1.668485,E37000039,,E10000023,E07000164,E05009687
HG44AW,HG4  4AW,HG4 4AW,54.263657,-1.637319,E37000039,,E10000023,E07000164,E05009687
HG44AX,HG4  4AX,HG4 4AX,54.268417,-1.667947,E37000039,,E10000023,E07000164,E05009687
HG44AY,HG4  4AY,HG4 4AY,54.273491,-1.686095,E37000039,,E10000023,E07000164,E05009687
HG44AZ,HG4  4AZ,HG4 4AZ,54.274600,-1.713445,E37000039,,E10000023,E07000166,E05006285
HG44BA,HG4  4BA,HG4 4BA,54.279328,-1.725346,E37000039,,E10000023,E07000166,E05006285
HG44BB,HG4  4BB,HG4 4BB,54.278979,-1.729086,E37000039,,E10000023,E07000166,E05006285
HG44BD,HG4  4BD,HG4 4BD,54.279935,-1.727906,E37000039,,E10000023,E07000166,E05006285
HG44BE,HG4  4BE,HG4 4BE,54.280729,-1.728946,E37000039,,E10000023,E07000166,E05006285
HG44BF,HG4  4BF,HG4 4BF,54.255497,-1.638012,E37000039,,E10000023,E07000164,E05009687
HG44BG,HG4  4BG,HG4 4BG,54.280950,-1.726724,E37000039,,E10000023,E07000166,E05006285
HG44BH,HG4  4BH,HG4 4BH,54.279049,-1.702617,E37000039,,E10000023,E07000166,E05006285
HG44BJ,HG4  4BJ,HG4 4BJ,54.263518,-1.639569,E37000039,,E10000023,E07000164,E05009687
HG44BQ,HG4  4BQ,HG4 4BQ,54.287042,-1.718873,E37000039,,E10000023,E07000166,E05006285
HG44BT,HG4  4BT,HG4 4BT,54.235043,-1.641566,E37000039,,E10000023,E07000164,E05009687
HG44DP,HG4  4DP,HG4 4DP,54.208511,-1.617617,E37000039,,E10000023,E07000164,E05009687
HG44DW,HG4  4DW,HG4 4DW,54.213888,-1.617774,E37000039,,E10000023,E07000164,E05009687
HG44JF,HG4  4JF,HG4 4JF,54.257065,-1.763132,E37000039,,E10000023,E07000166,E05006287
HG44PF,HG4  4PF,HG4 4PF,54.258195,-1.696741,E37000039,,E10000023,E07000166,E05006287
HG44PG,HG4  4PG,HG4 4PG,54.261824,-1.722821,E37000039,,E10000023,E07000166,E05006287
HG44PH,HG4  4PH,HG4 4PH,54.266394,-1.741015,E37000039,,E10000023,E07000166,E05006287
HG44PJ,HG4  4PJ,HG4 4PJ,54.254023,-1.743456,E37000039,,E10000023,E07000166,E05006287
HG44PL,HG4  4PL,HG4 4PL,54.251083,-1.754516,E37000039,,E10000023,E07000166,E05006287
HG44PN,HG4  4PN,HG4 4PN,54.248536,-1.739952,E37000039,,E10000023,E07000166,E05006287
HG44PQ,HG4  4PQ,HG4 4PQ,54.265713,-1.714213,E37000039,,E10000023,E07000166,E05006287
HG45HY,HG4  5HY,HG4 5HY,54.206588,-1.495567,E37000039,,E10000023,E07000164,E05009687
HG45JD,HG4  5JD,HG4 5JD,54.205367,-1.590012,E37000039,,E10000023,E07000164,E05009687
HG45JF,HG4  5JF,HG4 5JF,54.205719,-1.591381,E37000039,,E10000023,E07000164,E05009687
HG45JH,HG4  5JH,HG4 5JH,54.203996,-1.592134,E37000039,,E10000023,E07000164,E05009687
HG45JJ,HG4  5JJ,HG4 5JJ,54.204469,-1.593616,E37000039,,E10000023,E07000164,E05009687
HG45JL,HG4  5JL,HG4 5JL,54.205884,-1.589509,E37000039,,E10000023,E07000164,E05009687
HG45JN,HG4  5JN,HG4 5JN,54.206203,-1.591024,E37000039,,E10000023,E07000164,E05009687
HG45JP,HG4  5JP,HG4 5JP,54.206805,-1.590834,E37000039,,E10000023,E07000164,E05009687
HG45JQ,HG4  5JQ,HG4 5JQ,54.203852,-1.589284,E37000039,,E10000023,E07000164,E05009687
HG45JR,HG4  5JR,HG4 5JR,54.207070,-1.593890,E37000039,,E10000023,E07000164,E05009687
HG45JS,HG4  5JS,HG4 5JS,54.207497,-1.590934,E37000039,,E10000023,E07000164,E05009687
HG45JT,HG4  5JT,HG4 5JT,54.215567,-1.600462,E37000039,,E10000023,E07000164,E05009687
HG45JU,HG4  5JU,HG4 5JU,54.205413,-1.588487,E37000039,,E10000023,E07000164,E05009687
HG45JW,HG4  5JW,HG4 5JW,54.206083,-1.590028,E37000039,,E10000023,E07000164,E05009687
HG45JX,HG4  5JX,HG4 5JX,54.205138,-1.586151,E37000039,,E10000023,E07000164,E05009687
HG45JY,HG4  5JY,HG4 5JY,54.205238,-1.583728,E37000039,,E10000023,E07000164,E05009687
HG45JZ,HG4  5JZ,HG4 5JZ,54.205858,-1.582135,E37000039,,E10000023,E07000164,E05009687
HG45LA,HG4  5LA,HG4 5LA,54.202877,-1.595931,E37000039,,E10000023,E07000164,E05009687
HG45LB,HG4  5LB,HG4 5LB,54.201447,-1.603855,E37000039,,E10000023,E07000164,E05009687
HG45LD,HG4  5LD,HG4 5LD,54.194510,-1.595009,E37000039,,E10000023,E07000164,E05009687
HG45LE,HG4  5LE,HG4 5LE,54.188954,-1.616502,E37000039,,E10000023,E07000164,E05009687
HG45LF,HG4  5LF,HG4 5LF,54.201995,-1.576433,E37000039,,E10000023,E07000164,E05009687
HG45LG,HG4  5LG,HG4 5LG,54.191338,-1.615446,E37000039,,E10000023,E07000164,E05009687
HG45LH,HG4  5LH,HG4 5LH,54.205621,-1.569865,E37000039,,E10000023,E07000164,E05009687
HG45LJ,HG4  5LJ,HG4 5LJ,54.201508,-1.576875,E37000039,,E10000023,E07000164,E05009687
HG45LL,HG4  5LL,HG4 5LL,54.202111,-1.574554,E37000039,,E10000023,E07000164,E05009687
HG45LN,HG4  5LN,HG4 5LN,54.198757,-1.558225,E37000039,,E10000023,E07000164,E05009687
HG45LP,HG4  5LP,HG4 5LP,54.198712,-1.549312,E37000039,,E10000023,E07000164,E05009687
HG45LQ,HG4  5LQ,HG4 5LQ,54.196499,-1.618057,E37000039,,E10000023,E07000164,E05009687
HG45LR,HG4  5LR,HG4 5LR,54.195151,-1.558547,E37000039,,E10000023,E07000164,E05009687
HG45LW,HG4  5LW,HG4 5LW,54.197903,-1.537289,E37000039,,E10000023,E07000164,E05009687
LA105PT,LA10 5PT,LA10 5PT,54.328561,-2.317507,E37000039,,E10000023,E07000166,E05006281
LA105PU,LA10 5PU,LA10 5PU,54.329212,-2.312514,E37000039,,E10000023,E07000166,E05006281
LA105PX,LA10 5PX,LA10 5PX,54.336730,-2.321076,E37000039,,E10000023,E07000166,E05006281
LA105PY,LA10 5PY,LA10 5PY,54.351449,-2.331699,E37000039,,E10000023,E07000166,E05006281
TS134TS,TS13 4TS,TS13 4TS,54.512384,-0.848945,E37000039,,E10000023,E07000168,E05006330
TS134TT,TS13 4TT,TS13 4TT,54.510475,-0.844766,E37000039,,E10000023,E07000168,E05006330
TS134TU,TS13 4TU,TS13 4TU,54.514651,-0.834609,E37000039,,E10000023,E07000168,E05006330
TS134TX,TS13 4TX,TS13 4TX,54.522267,-0.835938,E37000039,,E10000023,E07000168,E05006330
TS135AA,TS13 5AA,TS13 5AA,54.557581,-0.793488,E37000039,,E10000023,E07000168,E05006330
TS135AB,TS13 5AB,TS13 5AB,54.556668,-0.792092,E37000039,,E10000023,E07000168,E05006330
TS135AD,TS13 5AD,TS13 5AD,54.555732,-0.794625,E37000039,,E10000023,E07000168,E05006330
TS135AE,TS13 5AE,TS13 5AE,54.554225,-0.792242,E37000039,,E10000023,E07000168,E05006330
TS135AF,TS13 5AF,TS13 5AF,54.554119,-0.784359,E37000039,,E10000023,E07000168,E05006330
TS135AG,TS13 5AG,TS13 5AG,54.554084,-0.795246,E37000039,,E10000023,E07000168,E05006330
TS135AH,TS13 5AH,TS13 5AH,54.553206,-0.795503,E37000039,,E10000023,E07000168,E05006330
TS135AJ,TS13 5AJ,TS13 5AJ,54.553031,-0.795107,E37000039,,E10000023,E07000168,E05006330
TS135AL,TS13 5AL,TS13 5AL,54.551753,-0.791310,E37000039,,E10000023,E07000168,E05006330
TS135AN,TS13 5AN,TS13 5AN,54.552220,-0.797064,E37000039,,E10000023,E07000168,E05006330
TS135AP,TS13 5AP,TS13 5AP,54.551622,-0.794406,E37000039,,E10000023,E07000168,E05006330
TS135AQ,TS13 5AQ,TS13 5AQ,54.554016,-0.795634,E37000039,,E10000023,E07000168,E05006330
TS135AR,TS13 5AR,TS13 5AR,54.551898,-0.794073,E37000039,,E10000023,E07000168,E05006330
TS135AT,TS13 5AT,TS13 5AT,54.549249,-0.793843,E37000039,,E10000023,E07000168,E05006330
TS135AU,TS13 5AU,TS13 5AU,54.552968,-0.790578,E37000039,,E10000023,E07000168,E05006330
TS135AW,TS13 5AW,TS13 5AW,54.551301,-0.794663,E37000039,,E10000023,E07000168,E05006330
TS135AX,TS13 5AX,TS13 5AX,54.552575,-0.790822,E37000039,,E10000023,E07000168,E05006330
TS135AY,TS13 5AY,TS13 5AY,54.553165,-0.794113,E37000039,,E10000023,E07000168,E05006330
TS135AZ,TS13 5AZ,TS13 5AZ,54.552243,-0.793584,E37000039,,E10000023,E07000168,E05006330
TS135BA,TS13 5BA,TS13 5BA,54.554532,-0.793315,E37000039,,E10000023,E07000168,E05006330
TS135BB,TS13 5BB,TS13 5BB,54.555608,-0.792077,E37000039,,E10000023,E07000168,E05006330
TS135BG,TS13 5BG,TS13 5BG,54.558166,-0.793085,E37000039,,E10000023,E07000168,E05006330
TS135BH,TS13 5BH,TS13 5BH,54.558801,-0.792788,E37000039,,E10000023,E07000168,E05006330
TS135BJ,TS13 5BJ,TS13 5BJ,54.558504,-0.793182,E37000039,,E10000023,E07000168,E05006330
TS135BL,TS13 5BL,TS13 5BL,54.558474,-0.792457,E37000039,,E10000023,E07000168,E05006330
TS135BN,TS13 5BN,TS13 5BN,54.559264,-0.791506,E37000039,,E10000023,E07000168,E05006330
TS135BP,TS13 5BP,TS13 5BP,54.559377,-0.791967,E37000039,,E10000023,E07000168,E05006330
TS135BQ,TS13 5BQ,TS13 5BQ,54.558623,-0.792545,E37000039,,E10000023,E07000168,E05006330
TS135BS,TS13 5BS,TS13 5BS,54.558745,-0.793036,E37000039,,E10000023,E07000168,E05006330
TS135BT,TS13 5BT,TS13 5BT,54.558860,-0.793281,E37000039,,E10000023,E07000168,E05006330
TS135BU,TS13 5BU,TS13 5BU,54.558596,-0.793427,E37000039,,E10000023,E07000168,E05006330
TS135BW,TS13 5BW,TS13 5BW,54.559050,-0.791218,E37000039,,E10000023,E07000168,E05006330
TS135BX,TS13 5BX,TS13 5BX,54.559161,-0.792436,E37000039,,E10000023,E07000168,E05006330
TS135DB,TS13 5DB,TS13 5DB,54.558149,-0.790038,E37000039,,E10000023,E07000168,E05006330
TS135DD,TS13 5DD,TS13 5DD,54.558419,-0.790557,E37000039,,E10000023,E07000168,E05006330
TS135DE,TS13 5DE,TS13 5DE,54.558509,-0.790986,E37000039,,E10000023,E07000168,E05006330
TS135DF,TS13 5DF,TS13 5DF,54.558632,-0.790782,E37000039,,E10000023,E07000168,E05006330
TS135DG,TS13 5DG,TS13 5DG,54.558566,-0.791774,E37000039,,E10000023,E07000168,E05006330
TS135DH,TS13 5DH,TS13 5DH,54.558331,-0.789383,E37000039,,E10000023,E07000168,E05006330
TS135DJ,TS13 5DJ,TS13 5DJ,54.558701,-0.792233,E37000039,,E10000023,E07000168,E05006330
TS135DL,TS13 5DL,TS13 5DL,54.558879,-0.792089,E37000039,,E10000023,E07000168,E05006330
TS135DQ,TS13 5DQ,TS13 5DQ,54.558714,-0.791337,E37000039,,E10000023,E07000168,E05006330
TS135DT,TS13 5DT,TS13 5DT,54.550500,-0.800809,E37000039,,E10000023,E07000168,E05006330
TS135DU,TS13 5DU,TS13 5DU,54.551437,-0.809285,E37000039,,E10000023,E07000168,E05006330
TS135DX,TS13 5DX,TS13 5DX,54.545913,-0.826127,E37000039,,E10000023,E07000168,E05006330
TS135DY,TS13 5DY,TS13 5DY,54.538448,-0.838644,E37000039,,E10000023,E07000168,E05006330
TS135DZ,TS13 5DZ,TS13 5DZ,54.542004,-0.813362,E37000039,,E10000023,E07000168,E05006330
TS135EA,TS13 5EA,TS13 5EA,54.537192,-0.831369,E37000039,,E10000023,E07000168,E05006330
TS135EB,TS13 5EB,TS13 5EB,54.530014,-0.821545,E37000039,,E10000023,E07000168,E05006330
TS135ED,TS13 5ED,TS13 5ED,54.530160,-0.820799,E37000039,,E10000023,E07000168,E05006330
TS135EE,TS13 5EE,TS13 5EE,54.534771,-0.824530,E37000039,,E10000023,E07000168,E05006330
TS135EF,TS13 5EF,TS13 5EF,54.527762,-0.837696,E37000039,,E10000023,E07000168,E05006330
TS135EG,TS13 5EG,TS13 5EG,54.520706,-0.820393,E37000039,,E10000023,E07000168,E05006330
TS135EH,TS13 5EH,TS13 5EH,54.529615,-0.811064,E37000039,,E10000023,E07000168,E05006330
TS135EJ,TS13 5EJ,TS13 5EJ,54.542689,-0.795349,E37000039,,E10000023,E07000168,E05006330
TS135EL,TS13 5EL,TS13 5EL,54.542382,-0.802423,E37000039,,E10000023,E07000168,E05006330
TS135EN,TS13 5EN,TS13 5EN,54.547029,-0.799705,E37000039,,E10000023,E07000168,E05006330
TS135EQ,TS13 5EQ,TS13 5EQ,54.514315,-0.821734,E37000039,,E10000023,E07000168,E05006330
TS135ER,TS13 5ER,TS13 5ER,54.535276,-0.772277,E37000039,,E10000023,E07000168,E05006330
TS135ES,TS13 5ES,TS13 5ES,54.538171,-0.774972,E37000039,,E10000023,E07000168,E05006330
TS135ET,TS13 5ET,TS13 5ET,54.539281,-0.774568,E37000039,,E10000023,E07000168,E05006330
TS135EU,TS13 5EU,TS13 5EU,54.538990,-0.773324,E37000039,,E10000023,E07000168,E05006330
TS135HA,TS13 5HA,TS13 5HA,54.537240,-0.775355,E37000039,,E10000023,E07000168,E05006330
TS135HB,TS13 5HB,TS13 5HB,54.536351,-0.774563,E37000039,,E10000023,E07000168,E05006330
TS135HD,TS13 5HD,TS13 5HD,54.536690,-0.773409,E37000039,,E10000023,E07000168,E05006330
TS135HE,TS13 5HE,TS13 5HE,54.535912,-0.773772,E37000039,,E10000023,E07000168,E05006330
TS135HF,TS13 5HF,TS13 5HF,54.535824,-0.773157,E37000039,,E10000023,E07000168,E05006330
TS135HG,TS13 5HG,TS13 5HG,54.536400,-0.773186,E37000039,,E10000023,E07000168,E05006330
TS135HH,TS13 5HH,TS13 5HH,54.535969,-0.775022,E37000039,,E10000023,E07000168,E05006330
TS135HJ,TS13 5HJ,TS13 5HJ,54.538401,-0.772832,E37000039,,E10000023,E07000168,E05006330
TS135HL,TS13 5HL,TS13 5HL,54.534873,-0.775983,E37000039,,E10000023,E07000168,E05006330
TS135HN,TS13 5HN,TS13 5HN,54.535699,-0.775000,E37000039,,E10000023,E07000168,E05006330
TS135HP,TS13 5HP,TS13 5HP,54.537886,-0.770807,E37000039,,E10000023,E07000168,E05006330
TS135HQ,TS13 5HQ,TS13 5HQ,54.536733,-0.772806,E37000039,,E10000023,E07000168,E05006330
TS135HR,TS13 5HR,TS13 5HR,54.534161,-0.757195,E37000039,,E10000023,E07000168,E05006330
TS135HS,TS13 5HS,TS13 5HS,54.532364,-0.757312,E37000039,,E10000023,E07000168,E05006330
TS135HT,TS13 5HT,TS13 5HT,54.533277,-0.750808,E37000039,,E10000023,E07000168,E05006330
TS135HU,TS13 5HU,TS13 5HU,54.533974,-0.749582,E37000039,,E10000023,E07000168,E05006330
TS135HW,TS13 5HW,TS13 5HW,54.538074,-0.772920,E37000039,,E10000023,E07000168,E05006330
TS135HX,TS13 5HX,TS13 5HX,54.534484,-0.769457,E37000039,,E10000023,E07000168,E05006330
TS135HY,TS13 5HY,TS13 5HY,54.528876,-0.782791,E37000039,,E10000023,E07000168,E05006330
TS135HZ,TS13 5HZ,TS13 5HZ,54.532140,-0.792847,E37000039,,E10000023,E07000168,E05006330
TS135JA,TS13 5JA,TS13 5JA,54.522961,-0.801601,E37000039,,E10000023,E07000168,E05006330
TS135JB,TS13 5JB,TS13 5JB,54.537591,-0.773660,E37000039,,E10000023,E07000168,E05006330
TS135JD,TS13 5JD,TS13 5JD,54.516032,-0.779172,E37000039,,E10000023,E07000168,E05006330
TS135JE,TS13 5JE,TS13 5JE,54.533694,-0.757225,E37000039,,E10000023,E07000168,E05006330
TS135JF,TS13 5JF,TS13 5JF,54.534240,-0.753592,E37000039,,E10000023,E07000168,E05006330
TS135JG,TS13 5JG,TS13 5JG,54.534305,-0.755475,E37000039,,E10000023,E07000168,E05006330
TS135JH,TS13 5JH,TS13 5JH,54.540259,-0.777042,E37000039,,E10000023,E07000168,E05006330
TS135JL,TS13 5JL,TS13 5JL,54.540398,-0.777456,E37000039,,E10000023,E07000168,E05006330
TS135JP,TS13 5JP,TS13 5JP,54.541400,-0.778801,E37000039,,E10000023,E07000168,E05006330
TS135JQ,TS13 5JQ,TS13 5JQ,54.534806,-0.753497,E37000039,,E10000023,E07000168,E05006330
TS135JR,TS13 5JR,TS13 5JR,54.539714,-0.781000,E37000039,,E10000023,E07000168,E05006330
TS135JS,TS13 5JS,TS13 5JS,54.541132,-0.778964,E37000039,,E10000023,E07000168,E05006330
TS135JT,TS13 5JT,TS13 5JT,54.540777,-0.778573,E37000039,,E10000023,E07000168,E05006330
TS135JU,TS13 5JU,TS13 5JU,54.540206,-0.775344,E37000039,,E10000023,E07000168,E05006330
TS135JW,TS13 5JW,TS13 5JW,54.540598,-0.777728,E37000039,,E10000023,E07000168,E05006330
TS135JX,TS13 5JX,TS13 5JX,54.540850,-0.776824,E37000039,,E10000023,E07000168,E05006330
TS135JZ,TS13 5JZ,TS13 5JZ,54.543462,-0.776498,E37000039,,E10000023,E07000168,E05006330
TS135LA,TS13 5LA,TS13 5LA,54.543455,-0.775788,E37000039,,E10000023,E07000168,E05006330
TS135LB,TS13 5LB,TS13 5LB,54.544253,-0.774759,E37000039,,E10000023,E07000168,E05006330
TS135LD,TS13 5LD,TS13 5LD,54.545695,-0.772520,E37000039,,E10000023,E07000168,E05006330
TS135LE,TS13 5LE,TS13 5LE,54.545477,-0.773114,E37000039,,E10000023,E07000168,E05006330
TS135LF,TS13 5LF,TS13 5LF,54.544979,-0.771893,E37000039,,E10000023,E07000168,E05006330
TS135LG,TS13 5LG,TS13 5LG,54.544663,-0.770913,E37000039,,E10000023,E07000168,E05006330
TS135LH,TS13 5LH,TS13 5LH,54.549022,-0.770859,E37000039,,E10000023,E07000168,E05006330
TS135LP,TS13 5LP,TS13 5LP,54.520568,-0.766476,E37000039,,E10000023,E07000168,E05006330
TS135LQ,TS13 5LQ,TS13 5LQ,54.548720,-0.771224,E37000039,,E10000023,E07000168,E05006330
TS135LR,TS13 5LR,TS13 5LR,54.512596,-0.771829,E37000039,,E10000023,E07000168,E05006330
TS135LS,TS13 5LS,TS13 5LS,54.509293,-0.775790,E37000039,,E10000023,E07000168,E05006330
TS135LT,TS13 5LT,TS13 5LT,54.507063,-0.767717,E37000039,,E10000023,E07000168,E05006330
TS135LU,TS13 5LU,TS13 5LU,54.505822,-0.763275,E37000039,,E10000023,E07000168,E05006330
TS135LX,TS13 5LX,TS13 5LX,54.506257,-0.763556,E37000039,,E10000023,E07000168,E05006330
TS135LY,TS13 5LY,TS13 5LY,54.504908,-0.759102,E37000039,,E10000023,E07000168,E05006330
TS135LZ,TS13 5LZ,TS13 5LZ,54.501136,-0.752809,E37000039,,E10000023,E07000168,E05006330
TS135NA,TS13 5NA,TS13 5NA,54.504379,-0.748309,E37000039,,E10000023,E07000168,E05006330
TS135NB,TS13 5NB,TS13 5NB,54.507164,-0.758634,E37000039,,E10000023,E07000168,E05006330
TS135ND,TS13 5ND,TS13 5ND,54.514253,-0.745890,E37000039,,E10000023,E07000168,E05006330
TS135NE,TS13 5NE,TS13 5NE,54.516851,-0.752855,E37000039,,E10000023,E07000168,E05006330
TS135NF,TS13 5NF,TS13 5NF,54.524812,-0.753942,E37000039,,E10000023,E07000168,E05006330
TS135QY,TS13 5QY,TS13 5QY,54.542949,-0.777379,E37000039,,E10000023,E07000168,E05006330
TS135QZ,TS13 5QZ,TS13 5QZ,54.542949,-0.777379,E37000039,,E10000023,E07000168,E05006330
TS135YZ,TS13 5YZ,TS13 5YZ,54.554857,-0.797032,E37000039,,E10000023,E07000168,E05006330
TS150AA,TS15 0AA,TS15 0AA,54.454265,-1.341776,E37000039,,E10000023,E07000164,E05009678
TS150AB,TS15 0AB,TS15 0AB,54.461309,-1.339719,E37000039,,E10000023,E07000164,E05009678
TS150AE,TS15 0AE,TS15 0AE,54.460563,-1.350943,E37000039,,E10000023,E07000164,E05009672
TS150AF,TS15 0AF,TS15 0AF,54.467559,-1.357161,E37000039,,E10000023,E07000164,E05009672
TS150AG,TS15 0AG,TS15 0AG,54.460978,-1.359979,E37000039,,E10000023,E07000164,E05009672
TS150AH,TS15 0AH,TS15 0AH,54.459092,-1.373984,E37000039,,E10000023,E07000164,E05009672
TS150AJ,TS15 0AJ,TS15 0AJ,54.448828,-1.363515,E37000039,,E10000023,E07000164,E05009672
TS150AL,TS15 0AL,TS15 0AL,54.448683,-1.276985,E37000039,,E10000023,E07000164,E05009678
TS150AQ,TS15 0AQ,TS15 0AQ,54.454025,-1.363974,E37000039,,E10000023,E07000164,E05009672
TS150AR,TS15 0AR,TS15 0AR,54.470995,-1.316742,E37000039,,E10000023,E07000164,E05009678
TS150AS,TS15 0AS,TS15 0AS,54.463543,-1.321263,E37000039,,E10000023,E07000164,E05009678
TS150AT,TS15 0AT,TS15 0AT,54.464600,-1.320132,E37000039,,E10000023,E07000164,E05009678
TS150AU,TS15 0AU,TS15 0AU,54.466031,-1.320836,E37000039,,E10000023,E07000164,E05009678
TS150AX,TS15 0AX,TS15 0AX,54.469026,-1.314907,E37000039,,E10000023,E07000164,E05009678
TS150AY,TS15 0AY,TS15 0AY,54.468831,-1.319815,E37000039,,E10000023,E07000164,E05009678
TS150AZ,TS15 0AZ,TS15 0AZ,54.464892,-1.324061,E37000039,,E10000023,E07000164,E05009678
TS150BA,TS15 0BA,TS15 0BA,54.461469,-1.321605,E37000039,,E10000023,E07000164,E05009678
TS150BB,TS15 0BB,TS15 0BB,54.461006,-1.319176,E37000039,,E10000023,E07000164,E05009678
TS150BD,TS15 0BD,TS15 0BD,54.461200,-1.313681,E37000039,,E10000023,E07000164,E05009678
TS150BE,TS15 0BE,TS15 0BE,54.472069,-1.303330,E37000039,,E10000023,E07000164,E05009678
TS150BG,TS15 0BG,TS15 0BG,54.467187,-1.292088,E37000039,,E10000023,E07000164,E05009678
TS150BZ,TS15 0BZ,TS15 0BZ,54.449106,-1.278597,E37000039,,E10000023,E07000164,E05009678
TS150DA,TS15 0DA,TS15 0DA,54.450990,-1.278148,E37000039,,E10000023,E07000164,E05009678
TS150DB,TS15 0DB,TS15 0DB,54.450748,-1.275206,E37000039,,E10000023,E07000164,E05009678
TS150DD,TS15 0DD,TS15 0DD,54.450322,-1.277589,E37000039,,E10000023,E07000164,E05009678
TS150DE,TS15 0DE,TS15 0DE,54.450298,-1.279532,E37000039,,E10000023,E07000164,E05009678
TS150DF,TS15 0DF,TS15 0DF,54.450313,-1.280627,E37000039,,E10000023,E07000164,E05009678
TS150DG,TS15 0DG,TS15 0DG,54.451940,-1.280691,E37000039,,E10000023,E07000164,E05009678
TS150DH,TS15 0DH,TS15 0DH,54.450577,-1.281147,E37000039,,E10000023,E07000164,E05009678
TS150DJ,TS15 0DJ,TS15 0DJ,54.450206,-1.282341,E37000039,,E10000023,E07000164,E05009678
TS150DL,TS15 0DL,TS15 0DL,54.449147,-1.285475,E37000039,,E10000023,E07000164,E05009678
TS150DN,TS15 0DN,TS15 0DN,54.449498,-1.285561,E37000039,,E10000023,E07000164,E05009678
TS150DP,TS15 0DP,TS15 0DP,54.450197,-1.285333,E37000039,,E10000023,E07000164,E05009678
TS150DQ,TS15 0DQ,TS15 0DQ,54.451100,-1.281431,E37000039,,E10000023,E07000164,E05009678
TS150DR,TS15 0DR,TS15 0DR,54.450844,-1.283795,E37000039,,E10000023,E07000164,E05009678
TS150DS,TS15 0DS,TS15 0DS,54.450972,-1.282621,E37000039,,E10000023,E07000164,E05009678
TS150DT,TS15 0DT,TS15 0DT,54.448876,-1.294424,E37000039,,E10000023,E07000164,E05009678
TS150DU,TS15 0DU,TS15 0DU,54.447067,-1.304849,E37000039,,E10000023,E07000164,E05009678
TS150DW,TS15 0DW,TS15 0DW,54.450407,-1.285931,E37000039,,E10000023,E07000164,E05009678
TS150DX,TS15 0DX,TS15 0DX,54.443587,-1.299897,E37000039,,E10000023,E07000164,E05009678
TS150DY,TS15 0DY,TS15 0DY,54.443955,-1.301371,E37000039,,E10000023,E07000164,E05009678
TS150DZ,TS15 0DZ,TS15 0DZ,54.452640,-1.280463,E37000039,,E10000023,E07000164,E05009678
